vinedo_id,zona,timestamp,temp_aire,humedad_aire,presion_atm,punto_rocio,viento
Cuartel_Bonarda_5,Tupungato,2023-07-23T13:00:00,6.7,38.86,759.5,-6.18,2.33
Cuartel_Bonarda_5,Tupungato,2023-07-23T14:00:00,6.49,39.66,759.2,-6.1,2.1
Cuartel_Bonarda_5,Tupungato,2023-07-23T15:00:00,5.23,42.6,759.4,-6.27,1.82
Cuartel_Bonarda_5,Tupungato,2023-07-23T16:00:00,2.16,49.68,759.6,-7.07,1.31
Cuartel_Bonarda_5,Tupungato,2023-07-23T17:00:00,-0.24,56.19,760.0,-7.8,0.78
Cuartel_Bonarda_5,Tupungato,2023-07-23T18:00:00,-1.15,58.86,760.4,-8.22,0.7
Cuartel_Bonarda_5,Tupungato,2023-07-23T19:00:00,-1.43,59.38,760.7,-8.49,0.57
Cuartel_Bonarda_5,Tupungato,2023-07-23T20:00:00,-1.9,60.14,761.0,-8.91,0.64
Cuartel_Bonarda_5,Tupungato,2023-07-23T21:00:00,-2.18,59.4,760.9,-9.42,0.7
Cuartel_Bonarda_5,Tupungato,2023-07-23T22:00:00,-2.03,57.22,760.6,-9.75,0.98
Cuartel_Bonarda_5,Tupungato,2023-07-23T23:00:00,-1.81,54.52,760.1,-10.05,1.39
Cuartel_Bonarda_5,Tupungato,2023-07-24T00:00:00,-1.91,53.32,759.7,-10.34,1.49
Cuartel_Bonarda_5,Tupungato,2023-07-24T01:00:00,-2.22,53.75,759.7,-10.55,1.59
Cuartel_Bonarda_5,Tupungato,2023-07-24T02:00:00,-2.38,53.98,759.5,-10.72,1.73
Cuartel_Bonarda_5,Tupungato,2023-07-24T03:00:00,-2.63,53.88,759.4,-10.97,1.98
Cuartel_Bonarda_5,Tupungato,2023-07-24T04:00:00,-2.76,52.49,759.7,-11.36,2.36
Cuartel_Bonarda_5,Tupungato,2023-07-24T05:00:00,-2.52,49.75,760.2,-11.7,2.56
Cuartel_Bonarda_5,Tupungato,2023-07-24T06:00:00,-2.68,48.95,760.6,-12.04,2.59
Cuartel_Bonarda_5,Tupungato,2023-07-24T07:00:00,-0.47,43.44,761.0,-11.25,3.2
Cuartel_Bonarda_5,Tupungato,2023-07-24T08:00:00,2.49,37.28,761.3,-10.38,3.58
Cuartel_Bonarda_5,Tupungato,2023-07-24T09:00:00,5.59,30.54,761.8,-10.11,3.25
Cuartel_Bonarda_5,Tupungato,2023-07-24T10:00:00,7.95,25.86,762.0,-10.17,2.45
Cuartel_Bonarda_5,Tupungato,2023-07-24T11:00:00,9.3,23.59,761.8,-10.14,1.84
Cuartel_Bonarda_5,Tupungato,2023-07-24T12:00:00,9.82,23.47,761.3,-9.81,1.55
Cuartel_Bonarda_5,Tupungato,2023-07-24T13:00:00,9.67,24.4,760.9,-9.44,1.41
Cuartel_Bonarda_5,Tupungato,2023-07-24T14:00:00,8.82,26.8,760.8,-9.08,1.24
Cuartel_Bonarda_5,Tupungato,2023-07-24T15:00:00,7.0,31.32,760.7,-8.8,0.85
Cuartel_Bonarda_5,Tupungato,2023-07-24T16:00:00,2.73,43.85,760.9,-8.65,0.49
Cuartel_Bonarda_5,Tupungato,2023-07-24T17:00:00,-0.4,54.53,760.9,-9.0,0.77
Cuartel_Bonarda_5,Tupungato,2023-07-24T18:00:00,-1.01,54.1,760.9,-9.71,1.0
Cuartel_Bonarda_5,Tupungato,2023-07-24T19:00:00,-1.13,50.02,760.7,-10.77,1.25
Cuartel_Bonarda_5,Tupungato,2023-07-24T20:00:00,-1.4,47.55,760.3,-11.64,1.47
Cuartel_Bonarda_5,Tupungato,2023-07-24T21:00:00,-1.81,46.85,759.7,-12.24,1.65
Cuartel_Bonarda_5,Tupungato,2023-07-24T22:00:00,-1.89,45.72,759.0,-12.56,1.9
Cuartel_Bonarda_5,Tupungato,2023-07-24T23:00:00,-1.69,44.46,758.3,-12.57,2.4
Cuartel_Bonarda_5,Tupungato,2023-07-25T00:00:00,-1.19,43.28,757.8,-12.14,3.22
Cuartel_Bonarda_5,Tupungato,2023-07-25T01:00:00,-0.97,43.33,757.3,-11.63,3.87
Cuartel_Bonarda_5,Tupungato,2023-07-25T02:00:00,-1.07,44.31,756.8,-11.37,4.38
Cuartel_Bonarda_5,Tupungato,2023-07-25T03:00:00,-1.22,45.06,756.3,-11.29,4.73
Cuartel_Bonarda_5,Tupungato,2023-07-25T04:00:00,-1.14,44.31,756.0,-11.36,5.0
Cuartel_Bonarda_5,Tupungato,2023-07-25T05:00:00,-1.11,43.75,755.8,-11.51,5.31
Cuartel_Bonarda_5,Tupungato,2023-07-25T06:00:00,-1.63,45.2,755.3,-11.64,5.53
Cuartel_Bonarda_5,Tupungato,2023-07-25T07:00:00,0.85,38.98,755.1,-11.18,5.88
Cuartel_Bonarda_5,Tupungato,2023-07-25T08:00:00,4.75,30.12,755.2,-11.02,6.68
Cuartel_Bonarda_5,Tupungato,2023-07-25T09:00:00,7.49,21.54,755.6,-12.62,7.02
Cuartel_Bonarda_5,Tupungato,2023-07-25T10:00:00,9.4,16.46,755.7,-14.01,6.91
Cuartel_Bonarda_5,Tupungato,2023-07-25T11:00:00,10.08,14.65,755.7,-14.56,7.0
Cuartel_Bonarda_5,Tupungato,2023-07-25T12:00:00,10.05,14.18,755.5,-14.92,7.43
Cuartel_Bonarda_5,Tupungato,2023-07-25T13:00:00,9.57,13.82,755.0,-15.47,7.78
Cuartel_Bonarda_5,Tupungato,2023-07-25T14:00:00,8.7,14.22,754.6,-15.79,7.84
Cuartel_Bonarda_5,Tupungato,2023-07-25T15:00:00,6.79,20.25,754.8,-13.9,6.85
Cuartel_Bonarda_5,Tupungato,2023-07-25T16:00:00,3.29,28.82,754.7,-12.63,5.68
Cuartel_Bonarda_5,Tupungato,2023-07-25T17:00:00,1.7,32.48,755.4,-12.51,5.28
Cuartel_Bonarda_5,Tupungato,2023-07-25T18:00:00,0.75,32.75,756.2,-13.76,5.11
Cuartel_Bonarda_5,Tupungato,2023-07-25T19:00:00,0.07,29.48,756.8,-16.89,5.31
Cuartel_Bonarda_5,Tupungato,2023-07-25T20:00:00,-0.54,28.31,757.4,-18.15,5.44
Cuartel_Bonarda_5,Tupungato,2023-07-25T21:00:00,-1.01,27.3,758.4,-18.93,4.89
Cuartel_Bonarda_5,Tupungato,2023-07-25T22:00:00,-1.69,27.55,759.3,-19.72,4.08
Cuartel_Bonarda_5,Tupungato,2023-07-25T23:00:00,-2.78,28.2,760.0,-20.41,3.35
Cuartel_Bonarda_5,Tupungato,2023-07-26T00:00:00,-3.94,28.34,760.2,-20.96,2.67
Cuartel_Bonarda_5,Tupungato,2023-07-26T01:00:00,-4.57,26.68,760.3,-21.5,2.27
Cuartel_Bonarda_5,Tupungato,2023-07-26T02:00:00,-4.58,23.48,760.5,-22.39,2.03
Cuartel_Bonarda_5,Tupungato,2023-07-26T03:00:00,-4.05,19.93,760.8,-23.26,1.8
Cuartel_Bonarda_5,Tupungato,2023-07-26T04:00:00,-2.78,16.15,761.3,-24.45,1.53
Cuartel_Bonarda_5,Tupungato,2023-07-26T05:00:00,-1.44,13.77,762.0,-25.4,1.08
Cuartel_Bonarda_5,Tupungato,2023-07-26T06:00:00,-0.49,13.36,762.5,-25.68,0.59
Cuartel_Bonarda_5,Tupungato,2023-07-26T07:00:00,0.37,17.57,762.8,-22.77,0.56
Cuartel_Bonarda_5,Tupungato,2023-07-26T08:00:00,2.35,26.07,762.8,-16.06,0.97
Cuartel_Bonarda_5,Tupungato,2023-07-26T09:00:00,4.34,27.49,762.7,-14.0,1.77
Cuartel_Bonarda_5,Tupungato,2023-07-26T10:00:00,6.21,26.95,762.2,-11.83,2.15
Cuartel_Bonarda_5,Tupungato,2023-07-26T11:00:00,7.59,25.54,761.5,-11.18,2.19
Cuartel_Bonarda_5,Tupungato,2023-07-26T12:00:00,8.54,24.57,760.6,-10.76,2.26
Cuartel_Bonarda_5,Tupungato,2023-07-26T13:00:00,8.55,25.31,760.2,-10.35,2.44
Cuartel_Bonarda_5,Tupungato,2023-07-26T14:00:00,7.53,28.41,760.0,-9.7,2.56
Cuartel_Bonarda_5,Tupungato,2023-07-26T15:00:00,5.51,34.55,760.1,-8.94,2.37
Cuartel_Bonarda_5,Tupungato,2023-07-26T16:00:00,2.32,47.3,760.2,-7.68,1.11
Cuartel_Bonarda_5,Tupungato,2023-07-26T17:00:00,0.49,51.46,760.5,-8.39,0.6
Cuartel_Bonarda_5,Tupungato,2023-07-26T18:00:00,0.31,49.03,760.7,-9.27,0.64
Cuartel_Bonarda_5,Tupungato,2023-07-26T19:00:00,0.13,45.54,761.0,-10.44,0.74
Cuartel_Bonarda_5,Tupungato,2023-07-26T20:00:00,-0.09,42.9,760.9,-11.51,0.89
Cuartel_Bonarda_5,Tupungato,2023-07-26T21:00:00,-0.45,40.87,760.8,-12.6,1.13
Cuartel_Bonarda_5,Tupungato,2023-07-26T22:00:00,-1.05,40.1,760.5,-13.26,1.42
Cuartel_Bonarda_5,Tupungato,2023-07-26T23:00:00,-0.71,36.84,759.9,-13.45,1.67
Cuartel_Bonarda_5,Tupungato,2023-07-27T00:00:00,-0.36,34.74,759.3,-13.62,1.93
Cuartel_Bonarda_5,Tupungato,2023-07-27T01:00:00,-0.99,35.92,758.7,-13.78,2.27
Cuartel_Bonarda_5,Tupungato,2023-07-27T02:00:00,-1.67,36.82,757.7,-14.03,2.65
Cuartel_Bonarda_5,Tupungato,2023-07-27T03:00:00,-2.28,36.54,756.9,-14.65,3.0
Cuartel_Bonarda_5,Tupungato,2023-07-27T04:00:00,-2.1,34.12,757.3,-15.16,3.31
Cuartel_Bonarda_5,Tupungato,2023-07-27T05:00:00,-1.63,32.37,757.8,-15.29,3.73
Cuartel_Bonarda_5,Tupungato,2023-07-27T06:00:00,-0.99,31.6,758.8,-15.0,4.24
Cuartel_Bonarda_5,Tupungato,2023-07-27T07:00:00,1.19,29.1,759.1,-14.06,4.86
Cuartel_Bonarda_5,Tupungato,2023-07-27T08:00:00,4.27,28.54,759.6,-11.93,4.53
Cuartel_Bonarda_5,Tupungato,2023-07-27T09:00:00,7.12,29.23,760.3,-9.53,4.1
Cuartel_Bonarda_5,Tupungato,2023-07-27T10:00:00,8.18,29.23,760.8,-8.58,3.13
Cuartel_Bonarda_5,Tupungato,2023-07-27T11:00:00,9.13,27.41,760.8,-8.44,2.51
Cuartel_Bonarda_5,Tupungato,2023-07-27T12:00:00,9.99,26.66,760.7,-8.08,2.1
Cuartel_Bonarda_5,Tupungato,2023-07-27T13:00:00,9.87,28.97,760.6,-7.29,1.77
Cuartel_Bonarda_5,Tupungato,2023-07-27T14:00:00,10.36,27.95,760.9,-7.28,1.02
Cuartel_Bonarda_5,Tupungato,2023-07-27T15:00:00,9.13,32.29,761.9,-6.54,0.11
Cuartel_Bonarda_5,Tupungato,2023-07-27T16:00:00,4.58,46.06,762.4,-6.14,0.35
Cuartel_Bonarda_5,Tupungato,2023-07-27T17:00:00,3.41,48.8,763.2,-6.56,0.4
Cuartel_Bonarda_5,Tupungato,2023-07-27T18:00:00,3.47,47.41,764.2,-6.94,0.45
Cuartel_Bonarda_5,Tupungato,2023-07-27T19:00:00,2.7,47.47,764.7,-7.66,0.86
Cuartel_Bonarda_5,Tupungato,2023-07-27T20:00:00,2.15,46.94,764.5,-8.18,1.23
Cuartel_Bonarda_5,Tupungato,2023-07-27T21:00:00,2.08,44.62,765.0,-8.67,1.32
Cuartel_Bonarda_5,Tupungato,2023-07-27T22:00:00,2.52,41.54,764.6,-9.06,1.2
Cuartel_Bonarda_5,Tupungato,2023-07-27T23:00:00,2.07,41.12,763.7,-9.62,1.19
Cuartel_Bonarda_5,Tupungato,2023-07-28T00:00:00,1.76,41.2,764.3,-9.94,0.88
Cuartel_Bonarda_5,Tupungato,2023-07-28T01:00:00,0.73,44.23,765.3,-9.93,1.15
Cuartel_Bonarda_5,Tupungato,2023-07-28T02:00:00,0.88,43.01,765.3,-9.98,1.24
Cuartel_Bonarda_5,Tupungato,2023-07-28T03:00:00,0.9,41.2,764.4,-10.37,1.44
Cuartel_Bonarda_5,Tupungato,2023-07-28T04:00:00,0.98,39.84,764.3,-10.66,1.27
Cuartel_Bonarda_5,Tupungato,2023-07-28T05:00:00,0.92,41.38,765.3,-10.27,1.19
Cuartel_Bonarda_5,Tupungato,2023-07-28T06:00:00,1.49,40.67,766.2,-10.04,1.26
Cuartel_Bonarda_5,Tupungato,2023-07-28T07:00:00,3.87,37.11,766.9,-9.21,0.94
Cuartel_Bonarda_5,Tupungato,2023-07-28T08:00:00,7.4,32.87,767.1,-7.63,0.98
Cuartel_Bonarda_5,Tupungato,2023-07-28T09:00:00,10.56,25.69,767.2,-8.09,1.64
Cuartel_Bonarda_5,Tupungato,2023-07-28T10:00:00,12.82,22.95,767.2,-7.65,1.43
Cuartel_Bonarda_5,Tupungato,2023-07-28T11:00:00,14.06,22.38,766.8,-7.03,1.52
Cuartel_Bonarda_5,Tupungato,2023-07-28T12:00:00,14.73,22.52,766.3,-6.45,1.62
Cuartel_Bonarda_5,Tupungato,2023-07-28T13:00:00,15.01,22.96,765.8,-5.96,1.83
Cuartel_Bonarda_5,Tupungato,2023-07-28T14:00:00,14.58,24.64,765.5,-5.44,2.21
Cuartel_Bonarda_5,Tupungato,2023-07-28T15:00:00,12.71,32.82,765.3,-3.3,2.49
Cuartel_Bonarda_5,Tupungato,2023-07-28T16:00:00,8.66,40.03,765.2,-4.3,1.72
Cuartel_Bonarda_5,Tupungato,2023-07-28T17:00:00,6.41,44.64,765.0,-4.97,1.54
Cuartel_Bonarda_5,Tupungato,2023-07-28T18:00:00,6.51,41.16,764.9,-5.95,1.52
Cuartel_Bonarda_5,Tupungato,2023-07-28T19:00:00,6.96,37.08,764.6,-6.86,1.41
Cuartel_Bonarda_5,Tupungato,2023-07-28T20:00:00,6.93,34.94,764.4,-7.51,1.49
Cuartel_Bonarda_5,Tupungato,2023-07-28T21:00:00,6.48,33.87,764.2,-8.16,1.67
Cuartel_Bonarda_5,Tupungato,2023-07-28T22:00:00,6.19,32.35,764.0,-8.85,1.78
Cuartel_Bonarda_5,Tupungato,2023-07-28T23:00:00,5.93,31.6,763.5,-9.24,1.89
Cuartel_Bonarda_5,Tupungato,2023-07-29T00:00:00,5.84,31.24,762.9,-9.41,1.99
Cuartel_Bonarda_5,Tupungato,2023-07-29T01:00:00,5.69,31.14,762.2,-9.58,2.05
Cuartel_Bonarda_5,Tupungato,2023-07-29T02:00:00,5.46,31.89,761.6,-9.48,2.13
Cuartel_Bonarda_5,Tupungato,2023-07-29T03:00:00,5.9,31.97,761.2,-9.11,2.2
Cuartel_Bonarda_5,Tupungato,2023-07-29T04:00:00,6.66,31.83,761.2,-8.55,2.19
Cuartel_Bonarda_5,Tupungato,2023-07-29T05:00:00,6.8,32.15,761.5,-8.31,2.14
Cuartel_Bonarda_5,Tupungato,2023-07-29T06:00:00,6.91,32.17,761.9,-8.21,2.06
Cuartel_Bonarda_5,Tupungato,2023-07-29T07:00:00,8.54,31.22,762.4,-7.27,1.92
Cuartel_Bonarda_5,Tupungato,2023-07-29T08:00:00,11.72,29.68,762.8,-5.37,1.78
Cuartel_Bonarda_5,Tupungato,2023-07-29T09:00:00,14.68,21.99,763.2,-6.67,2.87
Cuartel_Bonarda_5,Tupungato,2023-07-29T10:00:00,16.39,19.18,763.2,-6.98,2.89
Cuartel_Bonarda_5,Tupungato,2023-07-29T11:00:00,17.88,16.6,762.6,-7.57,2.26
Cuartel_Bonarda_5,Tupungato,2023-07-29T12:00:00,18.17,16.23,761.9,-7.62,1.72
Cuartel_Bonarda_5,Tupungato,2023-07-29T13:00:00,17.72,17.47,761.5,-7.06,1.55
Cuartel_Bonarda_5,Tupungato,2023-07-29T14:00:00,16.75,20.42,761.1,-5.89,1.39
Cuartel_Bonarda_5,Tupungato,2023-07-29T15:00:00,13.9,30.8,760.9,-3.2,0.95
Cuartel_Bonarda_5,Tupungato,2023-07-29T16:00:00,9.5,34.02,760.8,-5.73,1.36
Cuartel_Bonarda_5,Tupungato,2023-07-29T17:00:00,7.21,34.48,760.9,-7.55,1.82
Cuartel_Bonarda_5,Tupungato,2023-07-29T18:00:00,7.09,31.62,761.1,-8.66,2.03
Cuartel_Bonarda_5,Tupungato,2023-07-29T19:00:00,7.09,29.2,761.1,-9.51,2.05
Cuartel_Bonarda_5,Tupungato,2023-07-29T20:00:00,7.05,28.19,761.0,-9.85,2.15
Cuartel_Bonarda_5,Tupungato,2023-07-29T21:00:00,6.97,27.48,760.9,-10.09,2.27
Cuartel_Bonarda_5,Tupungato,2023-07-29T22:00:00,6.86,27.2,760.7,-10.21,2.42
Cuartel_Bonarda_5,Tupungato,2023-07-29T23:00:00,6.83,26.88,760.6,-10.35,2.6
Cuartel_Bonarda_5,Tupungato,2023-07-30T00:00:00,7.08,26.42,760.5,-10.36,2.74
Cuartel_Bonarda_5,Tupungato,2023-07-30T01:00:00,7.08,26.29,760.4,-10.42,2.86
Cuartel_Bonarda_5,Tupungato,2023-07-30T02:00:00,6.85,26.34,760.4,-10.6,2.79
Cuartel_Bonarda_5,Tupungato,2023-07-30T03:00:00,6.63,26.63,760.6,-10.65,2.53
Cuartel_Bonarda_5,Tupungato,2023-07-30T04:00:00,6.44,27.25,761.2,-10.57,2.24
Cuartel_Bonarda_5,Tupungato,2023-07-30T05:00:00,6.6,26.99,762.2,-10.5,1.85
Cuartel_Bonarda_5,Tupungato,2023-07-30T06:00:00,7.65,24.92,763.4,-10.57,1.5
Cuartel_Bonarda_5,Tupungato,2023-07-30T07:00:00,10.16,23.72,764.4,-9.29,0.95
Cuartel_Bonarda_5,Tupungato,2023-07-30T08:00:00,12.67,24.62,764.9,-7.01,0.73
Cuartel_Bonarda_5,Tupungato,2023-07-30T09:00:00,14.79,17.15,765.0,-9.7,1.05
Cuartel_Bonarda_5,Tupungato,2023-07-30T10:00:00,16.7,17.04,764.6,-8.5,0.79
Cuartel_Bonarda_5,Tupungato,2023-07-30T11:00:00,17.64,17.67,763.9,-7.45,1.22
Cuartel_Bonarda_5,Tupungato,2023-07-30T12:00:00,17.75,19.04,763.3,-6.52,1.66
Cuartel_Bonarda_5,Tupungato,2023-07-30T13:00:00,17.3,20.88,763.1,-5.73,1.62
Cuartel_Bonarda_5,Tupungato,2023-07-30T14:00:00,16.31,23.43,763.1,-5.05,1.36
Cuartel_Bonarda_5,Tupungato,2023-07-30T15:00:00,14.04,31.92,763.4,-2.65,1.3
Cuartel_Bonarda_5,Tupungato,2023-07-30T16:00:00,9.8,39.52,763.7,-3.9,0.16
Cuartel_Bonarda_5,Tupungato,2023-07-30T17:00:00,7.49,45.04,763.8,-4.36,0.62
Cuartel_Bonarda_5,Tupungato,2023-07-30T18:00:00,6.76,44.51,763.9,-5.12,1.33
Cuartel_Bonarda_5,Tupungato,2023-07-30T19:00:00,6.24,41.49,763.7,-6.42,1.54
Cuartel_Bonarda_5,Tupungato,2023-07-30T20:00:00,6.52,37.66,763.5,-7.23,1.59
Cuartel_Bonarda_5,Tupungato,2023-07-30T21:00:00,6.76,34.31,763.4,-8.0,1.6
Cuartel_Bonarda_5,Tupungato,2023-07-30T22:00:00,7.12,31.16,763.3,-8.78,1.58
Cuartel_Bonarda_5,Tupungato,2023-07-30T23:00:00,6.99,29.47,762.9,-9.48,1.56
Cuartel_Bonarda_5,Tupungato,2023-07-31T00:00:00,6.58,29.3,762.5,-9.79,1.58
Cuartel_Bonarda_5,Tupungato,2023-07-31T01:00:00,6.4,29.38,761.8,-9.85,1.62
Cuartel_Bonarda_5,Tupungato,2023-07-31T02:00:00,6.26,29.0,761.0,-10.09,1.69
Cuartel_Bonarda_5,Tupungato,2023-07-31T03:00:00,6.02,28.54,760.4,-10.52,1.83
Cuartel_Bonarda_5,Tupungato,2023-07-31T04:00:00,5.97,27.46,760.2,-11.04,2.01
Cuartel_Bonarda_5,Tupungato,2023-07-31T05:00:00,6.06,25.61,760.5,-11.81,2.22
Cuartel_Bonarda_5,Tupungato,2023-07-31T06:00:00,6.43,23.33,760.8,-12.7,2.53
Cuartel_Bonarda_5,Tupungato,2023-07-31T07:00:00,8.16,20.62,761.2,-12.93,3.06
Cuartel_Bonarda_5,Tupungato,2023-07-31T08:00:00,10.83,18.46,761.6,-12.45,3.84
Cuartel_Bonarda_5,Tupungato,2023-07-31T09:00:00,14.08,15.53,761.9,-12.02,4.48
Cuartel_Bonarda_5,Tupungato,2023-07-31T10:00:00,17.2,11.9,761.7,-12.77,4.8
Cuartel_Bonarda_5,Tupungato,2023-07-31T11:00:00,19.14,10.03,761.2,-13.14,4.23
Cuartel_Bonarda_5,Tupungato,2023-07-31T12:00:00,19.62,9.73,760.7,-13.28,3.91
Cuartel_Bonarda_5,Tupungato,2023-07-31T13:00:00,19.52,9.57,760.5,-13.62,3.9
Cuartel_Bonarda_5,Tupungato,2023-07-31T14:00:00,18.61,9.96,760.3,-13.91,3.7
Cuartel_Bonarda_5,Tupungato,2023-07-31T15:00:00,15.94,15.5,760.4,-11.64,2.88
Cuartel_Bonarda_5,Tupungato,2023-07-31T16:00:00,10.31,23.75,760.5,-10.75,2.25
Cuartel_Bonarda_5,Tupungato,2023-07-31T17:00:00,7.74,23.98,760.4,-12.77,2.74
Cuartel_Bonarda_5,Tupungato,2023-07-31T18:00:00,6.68,21.18,760.4,-15.92,3.73
Cuartel_Bonarda_5,Tupungato,2023-07-31T19:00:00,6.03,17.33,760.5,-18.73,4.32
Cuartel_Bonarda_5,Tupungato,2023-07-31T20:00:00,6.01,13.57,760.4,-20.56,4.76
Cuartel_Bonarda_5,Tupungato,2023-07-31T21:00:00,5.83,12.42,760.4,-21.06,5.21
Cuartel_Bonarda_5,Tupungato,2023-07-31T22:00:00,5.69,12.01,760.4,-20.81,5.42
Cuartel_Bonarda_5,Tupungato,2023-07-31T23:00:00,5.61,11.54,760.3,-20.54,5.3
Cuartel_Bonarda_5,Tupungato,2023-08-01T00:00:00,5.7,11.2,760.2,-20.47,5.1
Cuartel_Bonarda_5,Tupungato,2023-08-01T01:00:00,5.56,11.44,760.1,-20.24,4.6
Cuartel_Bonarda_5,Tupungato,2023-08-01T02:00:00,5.37,12.0,760.0,-19.94,4.13
Cuartel_Bonarda_5,Tupungato,2023-08-01T03:00:00,5.15,12.61,760.2,-19.53,3.64
Cuartel_Bonarda_5,Tupungato,2023-08-01T04:00:00,4.95,13.35,760.5,-19.1,3.19
Cuartel_Bonarda_5,Tupungato,2023-08-01T05:00:00,4.93,13.94,761.0,-18.64,2.82
Cuartel_Bonarda_5,Tupungato,2023-08-01T06:00:00,5.27,14.45,761.5,-18.0,2.56
Cuartel_Bonarda_5,Tupungato,2023-08-01T07:00:00,9.5,14.73,761.8,-15.05,2.52
Cuartel_Bonarda_5,Tupungato,2023-08-01T08:00:00,14.78,12.45,762.2,-13.9,3.11
Cuartel_Bonarda_5,Tupungato,2023-08-01T09:00:00,17.7,6.77,762.5,-17.05,2.73
Cuartel_Bonarda_5,Tupungato,2023-08-01T10:00:00,19.17,6.73,762.7,-16.21,2.15
Cuartel_Bonarda_5,Tupungato,2023-08-01T11:00:00,19.99,7.28,762.4,-14.94,1.89
Cuartel_Bonarda_5,Tupungato,2023-08-01T12:00:00,20.26,8.34,761.7,-13.47,1.99
Cuartel_Bonarda_5,Tupungato,2023-08-01T13:00:00,19.91,9.72,761.2,-12.12,2.16
Cuartel_Bonarda_5,Tupungato,2023-08-01T14:00:00,18.88,11.48,761.1,-11.03,2.03
Cuartel_Bonarda_5,Tupungato,2023-08-01T15:00:00,16.72,14.89,761.3,-9.79,1.62
Cuartel_Bonarda_5,Tupungato,2023-08-01T16:00:00,11.25,26.0,761.6,-7.68,1.07
Cuartel_Bonarda_5,Tupungato,2023-08-01T17:00:00,8.66,29.64,762.0,-8.25,1.03
Cuartel_Bonarda_5,Tupungato,2023-08-01T18:00:00,8.1,29.45,762.4,-8.79,1.7
Cuartel_Bonarda_5,Tupungato,2023-08-01T19:00:00,7.56,28.45,762.6,-9.41,1.9
Cuartel_Bonarda_5,Tupungato,2023-08-01T20:00:00,7.56,27.28,762.7,-9.78,1.89
Cuartel_Bonarda_5,Tupungato,2023-08-01T21:00:00,7.75,26.35,762.7,-9.93,1.85
Cuartel_Bonarda_5,Tupungato,2023-08-01T22:00:00,7.78,26.41,762.5,-9.84,1.83
Cuartel_Bonarda_5,Tupungato,2023-08-01T23:00:00,7.59,27.45,762.4,-9.58,1.72
Cuartel_Bonarda_5,Tupungato,2023-08-02T00:00:00,7.23,28.73,762.2,-9.32,1.65
Cuartel_Bonarda_5,Tupungato,2023-08-02T01:00:00,6.85,29.97,762.0,-9.14,1.7
Cuartel_Bonarda_5,Tupungato,2023-08-02T02:00:00,6.7,30.27,761.8,-9.13,1.77
Cuartel_Bonarda_5,Tupungato,2023-08-02T03:00:00,6.72,30.47,761.6,-9.06,1.81
Cuartel_Bonarda_5,Tupungato,2023-08-02T04:00:00,6.83,30.98,761.7,-8.8,1.83
Cuartel_Bonarda_5,Tupungato,2023-08-02T05:00:00,6.99,31.88,761.9,-8.32,1.8
Cuartel_Bonarda_5,Tupungato,2023-08-02T06:00:00,7.04,32.88,762.4,-7.94,1.79
Cuartel_Bonarda_5,Tupungato,2023-08-02T07:00:00,10.16,29.38,762.8,-6.89,2.35
Cuartel_Bonarda_5,Tupungato,2023-08-02T08:00:00,12.96,24.75,763.2,-6.84,2.55
Cuartel_Bonarda_5,Tupungato,2023-08-02T09:00:00,15.11,21.39,763.4,-6.97,2.57
Cuartel_Bonarda_5,Tupungato,2023-08-02T10:00:00,16.67,19.1,763.1,-7.17,2.2
Cuartel_Bonarda_5,Tupungato,2023-08-02T11:00:00,17.35,18.16,762.8,-7.27,1.91
Cuartel_Bonarda_5,Tupungato,2023-08-02T12:00:00,17.47,17.95,762.4,-7.33,1.73
Cuartel_Bonarda_5,Tupungato,2023-08-02T13:00:00,17.01,18.41,762.1,-7.37,1.6
